userId,eventId
123,40
123,38
123,30
123,38
123,19
123,34
123,6
123,24
123,19
123,29
123,48
123,4
123,21
123,24
123,20
123,29
123,16
123,22
123,5
123,6
123,1
123,23
123,27
123,45
123,8
123,38
123,12
123,29
123,8
123,45
123,16
123,22
123,45
123,4
123,35
123,28
123,35
123,15
123,45
123,38
123,45
123,43
123,42
123,16
123,20
123,9
123,30
123,25
123,49
123,27
123,17
123,41
123,26
123,37
123,42
123,31
124,21
124,5
124,25
124,0
124,31
124,35
124,39
124,5
124,14
124,49
124,12
124,15
124,20
124,26
124,40
124,29
124,30
124,29
124,26
124,43
124,40
124,42
124,0
124,46
124,22
124,21
124,30
124,16
124,38
124,42
124,25
124,40
124,24
124,38
124,37
124,25
124,40
124,0
124,18
124,33
124,26
124,30
124,44
124,42
124,7
124,18
124,44
124,36
124,7
124,25
125,20
125,46
125,1
125,28
125,30
125,38
125,33
125,30
125,13
125,35
125,18
125,30
125,21
125,25
125,15
125,42
125,41
125,2
125,20
125,26
125,18
125,4
125,35
125,30
125,14
125,17
125,36
125,19
125,1
125,9
125,42
125,10
125,23
125,10
125,29
125,12
125,10
125,41
125,13
125,17
125,19
125,41
125,30
125,21
125,6
125,48
125,23
125,49
125,36
125,10
125,5
125,1
125,49
125,31
125,4
125,46
125,3
125,48
125,21
125,24
125,14
125,22
125,22
125,47
125,43
125,47
125,3
125,48
125,16
125,12
125,16
125,15
125,41
125,29
125,7
125,39
125,0
125,14
125,6
125,4
125,5
125,12
125,24
125,4
125,27
125,47
125,8
125,17
125,23
125,34
125,45
125,0
125,3
125,0
125,22
125,5
125,37
125,1
125,38
125,11
125,35
125,27
125,2
125,38
125,22
125,10
125,24
125,28
125,27
125,30
125,8
125,4
125,47
125,11
125,12
125,9
125,20
125,15
125,4
125,28
125,30
125,39
125,26
125,3
125,21
125,4
125,8
125,23
125,38
125,23
125,34
125,26
125,20
125,2
125,43
125,1
125,12
125,39
125,24
125,46
125,44
125,0
125,22
125,37
125,42
125,28
125,20
125,18
125,10
125,35
125,28
125,35
125,44
125,35
125,25
125,29
125,23
125,34
125,30
125,31
125,47
125,44
125,13
125,28
125,48
125,36
125,31
125,18
125,34
125,30
125,43
125,43
125,27
125,23
125,0
125,26
125,25
125,7
125,12
125,41
125,5
125,38
125,49
125,43
125,10
125,43
125,7
125,23
125,27
125,32
125,42
125,17
125,33
125,34
125,26
125,13
125,11
125,12
125,31
125,10
125,3
125,2
125,1
125,23
125,23
125,8
125,43
125,21
125,9
125,27
125,3
125,47
125,7
125,20
125,16
125,23
125,32
125,35
125,2
125,14
125,26
125,30
125,12
125,4
125,8
125,40
125,23
125,45
125,39
125,48
125,35
125,1
125,40
125,33
125,28
125,16
125,19
125,19
125,31
125,20
125,30
125,15
125,38
125,14
125,26
125,26
125,17
125,6
125,21
125,44
125,31
125,5
125,1
125,39
125,39
125,2
125,1
125,19
125,27
125,5
125,46
125,12
125,38
125,9
125,24
125,11
125,0
125,45
125,7
125,40
125,3
125,0
125,28
125,23
125,42
125,11
125,30
125,30
125,37
125,5
125,25
125,16
125,34
125,49
125,47
125,38
125,9
125,31
125,14
125,46
125,35
125,36
125,44
125,1
125,45
125,4
125,21
125,40
125,46
125,49
125,15
125,12
125,24
125,27
125,7
125,45
125,37
125,37
125,28
125,13
125,25
125,46
125,5
125,42
125,47
125,47
125,10
125,10
125,37
125,8
125,5
125,25
125,15
125,8
125,10
125,35
125,30
125,16
125,34
125,8
125,36
125,17
125,6
125,16
125,39
125,38
125,5
125,21
125,19
125,42
125,23
125,38
125,18
125,0
125,5
125,30
125,25
125,8
125,41
125,24
125,21
125,47
125,6
125,9
125,32
125,23
125,16
125,49
125,34
125,3
126,24
126,21
126,37
126,6
126,48
126,15
126,39
126,36
126,23
126,27
126,11
126,16
126,40
126,23
126,28
126,7
126,24
126,9
126,18
126,14
126,17
126,39
126,19
126,13
126,44
126,19
126,28
126,8
126,39
126,2
126,26
126,19
126,12
126,11
126,20
126,2
126,29
126,15
127,13
127,14
127,0
127,47
127,4
127,10
127,14
127,30
127,42
127,4
127,21
127,48
127,44
127,18
127,45
127,1
127,30
127,49
127,33
127,45
127,49
127,24
128,34
128,34
128,2
128,1
128,6
128,36
128,34
128,4
128,41
128,18
128,22
128,24
128,21
128,43
128,6
128,9
128,6
128,10
128,8
128,38
128,33
128,29
128,38
128,44
128,5
128,5
128,10
128,3
128,37
128,44
128,19
128,22
128,32
129,35
129,43
129,27
129,14
129,34
129,38
129,21
129,5
129,29
129,44
129,31
129,2
129,1
129,2
129,43
129,26
129,21
129,33
129,47
129,28
129,9
129,48
129,20
129,0
129,43
129,24
129,21
129,7
129,8
129,6
129,2
129,35
129,4
129,15
129,20
129,44
129,24
129,48
129,11
129,14
129,31
129,3
129,22
129,31
129,6
129,43
129,17
129,36
129,46
129,0
129,19
129,29
129,49
129,42
129,29
129,34
129,19
129,5
129,13
129,39
129,40
129,22
129,9
129,23
129,22
129,37
129,38
129,11
129,25
129,17
129,9
129,32
129,31
129,48
129,14
129,10
129,3
129,43
129,27
129,11
129,28
129,23
129,23
129,29
129,1
129,16
129,37
129,28
129,41
129,41
129,13
129,8
129,11
129,28
129,39
129,29
129,8
129,5
129,36
129,23
129,23
129,9
129,6
129,46
129,9
129,21
129,25
129,9
129,7
129,0
129,2
129,43
129,10
129,41
129,33
129,3
129,34
129,47
129,48
129,19
129,34
129,6
129,38
129,45
129,36
129,0
129,27
129,26
129,31
129,45
129,30
129,36
129,29
129,40
129,36
129,43
129,9
129,38
129,49
129,1
130,23
130,48
130,21
130,35
130,37
130,20
130,25
130,41
130,35
130,2
130,35
130,5
130,19
130,19
130,4
130,8
130,28
130,14
130,18
130,13
130,21
130,43
130,28
130,0
130,9
130,3
130,15
130,31
131,43
131,43
131,23
131,40
131,40
131,46
131,17
131,38
131,46
131,28
131,1
131,32
131,41
131,11
131,15
131,13
131,15
131,33
131,48
131,12
131,16
131,44
131,12
131,2
131,6
131,43
131,20
131,22
131,9
131,38
131,9
131,41
131,21
131,31
131,40
131,27
131,35
131,24
131,38
131,6
131,47
131,43
131,13
131,22
131,6
131,34
131,1
131,2
131,37
131,44
131,20
131,40
131,21
131,14
131,9
131,47
131,11
131,42
131,32
131,27
131,13
131,3
131,40
131,39
131,0
131,36
131,48
131,40
131,41
132,28
132,16
132,9
132,29
132,33
132,9
132,24
132,18
132,1
132,42
132,22
132,13
132,37
132,26
132,4
132,18
132,30
132,1
132,0
132,43
132,41
132,43
132,24
132,32
132,29
132,37
132,27
132,38
132,43
132,5
132,41
132,1
132,36
132,23
132,39
132,15
132,30
132,43
132,14
132,33
132,23
132,9
132,17
132,7
132,23
132,0
132,43
132,19
132,28
132,6
132,23
132,6
132,33
132,16
132,14
132,40
132,34
132,21
132,8
132,22
132,0
132,48
132,1
132,10
132,49
132,14
132,20
132,10
132,29
132,16
132,44
132,41
132,17
132,44
132,16
132,4
132,26
132,48
132,1
132,47
132,49
132,43
132,35
132,7
132,34
132,36
132,41
132,10
132,29
132,29
132,7
132,42
132,4
132,0
132,19
132,18
132,0
132,0
132,35
132,40
132,31
132,28
132,21
132,37
132,48
132,18
132,33
132,26
132,5
132,41
132,49
132,20
132,30
132,3
132,46
132,32
132,10
132,12
132,15
132,10
132,41
132,25
132,12
132,38
132,1
132,8
132,44
132,2
132,6
132,37
132,17
132,16
132,22
132,43
132,0
132,33
132,27
132,42
132,42
132,29
132,20
132,5
132,40
132,37
132,19
132,3
132,9
132,10
132,19
132,39
132,11
132,42
132,1
132,36
132,4
132,29
132,24
132,0
132,26
132,46
132,26
132,0
132,13
132,15
132,49
132,6
132,44
132,18
132,25
132,17
132,48
132,37
132,43
132,40
132,17
132,9
132,2
132,20
132,41
132,15
132,45
132,11
132,14
132,47
132,4
132,22
132,2
132,6
132,2
132,34
132,14
132,35
132,28
132,42
132,14
132,6
132,1
132,15
132,42
132,41
132,21
132,19
132,49
132,2
132,46
132,22
132,7
132,9
132,10
132,24
132,47
132,27
132,13
132,42
132,32
132,20
132,27
132,37
132,28
132,44
132,45
132,36
132,0
132,5
132,33
132,49
132,2
132,1
132,8
132,33
132,24
132,39
132,33
132,20
132,0
132,49
132,3
132,28
132,10
132,39
132,39
132,48
132,21
132,44
132,4
132,12
132,0
132,16
132,23
132,42
132,13
132,36
132,11
132,2
132,18
132,28
132,41
132,29
132,41
132,13
132,1
132,30
132,6
132,18
132,14
132,15
132,39
132,2
132,34
132,24
132,32
132,13
132,42
132,46
132,8
132,29
132,12
132,40
132,5
132,44
132,23
132,31
132,31
132,49
132,5
132,3
132,6
132,47
132,41
132,26
132,13
132,42
132,27
132,27
132,47
132,36
132,34
132,11
132,16
132,2
132,17
132,13
132,20
132,10
132,49
132,41
132,10
132,44
132,39
132,16
132,31
132,29
132,45
132,22
132,33
132,42
132,8
132,24
132,18
132,0
132,28
132,34
132,34
132,22
132,28
132,47
132,29
132,43
132,19
132,38
132,20
132,15
132,36
132,24
132,49
132,34
132,37
132,20
132,2
132,16
132,27
132,48
132,40
132,36
132,33
132,3
132,28
133,15
133,36
133,2
133,30
133,12
133,40
133,22
133,20
133,46
133,33
133,45
133,1
133,34
133,0
133,39
133,46
133,18
133,47
133,45
133,36
133,42
133,42
133,12
133,21
133,14
133,29
133,34
133,35
133,19
133,8
133,48
133,4
133,16
133,21
133,1
134,24
134,8
134,0
134,10
134,38
134,37
134,40
134,44
134,14
134,29
134,3
134,16
134,38
134,45
134,22
134,22
134,3
134,21
134,17
134,14
134,43
134,40
134,23
134,13
134,7
134,35
134,8
134,18
134,14
134,38
134,13
134,38
134,10
134,13
134,27
135,44
135,33
135,35
135,42
135,47
135,30
135,18
135,3
135,5
135,12
135,23
135,38
135,27
135,34
135,0
135,0
135,17
135,35
135,24
135,47
135,25
135,39
135,46
135,27
135,21
135,40
135,20
135,14
135,20
135,22
135,46
135,13
135,19
135,31
135,24
135,44
135,44
135,47
135,43
135,7
135,33
135,24
135,16
135,32
135,5
135,32
135,39
135,8
135,11
135,38
135,45
135,3
135,13
135,41
135,35
135,42
135,33
135,3
135,13
135,21
135,1
135,31
135,22
135,34
135,2
135,6
135,8
135,11
135,27
135,49
135,22
135,3
135,48
135,14
135,34
135,13
135,32
135,5
135,40
135,11
135,14
135,1
135,43
135,21
135,13
135,24
135,2
135,48
135,23
135,11
135,6
135,36
135,5
135,11
135,18
135,19
135,34
135,34
135,3
135,12
135,29
135,4
135,47
135,26
135,22
135,47
135,0
135,22
135,24
135,27
135,14
135,36
135,32
135,16
135,39
135,12
135,15
135,32
135,8
135,12
135,43
135,29
135,16
135,25
135,47
135,19
135,22
135,26
135,29
135,38
135,18
135,25
135,10
135,8
135,18
135,24
135,47
135,45
135,7
135,47
135,11
135,17
135,25
135,25
135,0
135,26
135,26
135,39
135,19
135,43
135,4
135,13
135,16
135,32
135,2
135,8
135,1
135,35
135,47
135,18
135,30
135,45
135,28
135,21
135,36
135,1
135,18
135,29
135,19
135,22
135,23
135,34
135,12
135,46
135,26
135,44
135,7
135,42
135,39
135,47
135,22
135,45
135,37
135,25
135,3
135,10
135,1
135,17
135,35
135,5
135,9
135,33
135,37
135,31
135,22
135,39
135,31
135,7
135,28
135,14
135,43
135,4
135,39
135,16
135,31
135,42
135,37
135,23
135,34
135,13
135,18
135,27
135,35
135,13
135,45
135,6
135,23
135,4
135,47
135,44
135,26
135,48
135,38
135,4
135,18
135,31
135,28
135,36
135,49
135,40
135,38
135,36
135,0
135,9
135,32
135,34
135,2
135,36
135,32
135,36
135,18
135,46
135,25
135,15
135,30
135,47
135,11
135,32
135,8
135,23
135,3
135,2
135,21
135,41
135,48
135,41
135,22
135,41
135,26
135,16
135,13
135,41
135,28
135,12
135,12
135,37
135,25
135,11
135,19
135,21
135,21
135,22
135,14
135,13
135,42
135,29
135,3
135,29
135,17
136,43
136,36
136,15
136,24
136,40
136,38
136,15
136,37
136,49
136,7
136,11
136,24
136,27
136,3
136,23
136,36
136,20
136,14
136,9
136,10
136,0
136,46
136,46
136,9
136,40
136,25
136,5
136,48
136,15
136,18
136,4
136,3
136,16
136,3
136,2
136,38
136,49
136,8
136,45
136,0
136,12
136,17
136,0
136,16
136,12
136,8
136,47
136,7
136,3
136,4
136,15
136,39
136,27
136,23
136,16
136,6
136,48
136,7
136,30
136,29
136,31
136,42
136,14
136,35
136,48
136,38
136,40
136,15
136,37
136,13
136,48
136,22
136,14
136,41
136,35
136,46
136,7
136,31
136,13
136,38
136,41
136,21
136,15
136,1
136,17
136,46
136,11
136,22
136,7
136,16
136,40
136,14
136,17
136,41
136,47
136,45
136,47
136,10
136,42
136,3
136,33
136,9
136,17
136,39
136,28
136,5
136,24
136,7
136,7
136,15
136,10
137,18
137,26
137,23
137,33
137,6
137,20
137,30
137,43
137,30
137,18
137,49
137,49
137,29
137,5
137,36
137,3
137,23
137,40
137,4
137,41
137,11
137,33
137,0
137,0
137,32
137,7
137,3
137,47
137,10
137,30
137,25
137,18
137,35
137,29
137,41
137,38
137,42
137,11
137,41
137,27
137,13
137,39
137,13
137,48
137,31
137,8
137,11
137,22
137,4
137,16
137,7
137,35
137,3
137,26
137,18
137,12
137,11
137,30
137,20
137,5
137,12
137,43
137,30
137,44
137,4
137,16
137,8
137,49
137,28
137,40
137,37
137,42
137,5
137,19
137,34
137,49
137,31
137,49
137,34
137,8
137,7
137,2
137,37
137,35
137,32
137,41
137,28
137,9
137,47
137,10
137,9
137,33
137,11
137,12
137,21
137,38
137,37
137,47
137,3
137,22
137,2
137,32
137,13
137,28
137,32
137,9
137,43
137,42
137,9
137,27
137,34
137,39
137,48
137,16
137,19
137,5
137,15
137,49
137,26
137,10
137,37
137,28
137,42
137,39
137,29
137,14
137,12
137,28
137,12
137,44
137,44
137,14
137,34
137,7
137,37
137,0
137,30
137,10
137,10
137,48
137,24
138,26
138,14
138,23
138,13
138,33
138,37
138,19
138,16
138,24
138,46
138,11
138,22
138,36
138,43
138,13
138,25
138,37
138,33
138,40
138,5
138,1
138,5
139,38
139,49
139,5
139,6
139,24
139,5
139,13
139,35
139,47
139,15
139,36
139,29
139,47
139,14
139,31
139,26
139,36
139,17
139,47
139,35
139,29
139,28
139,31
139,22
139,3
139,5
139,4
139,49
139,5
139,38
139,23
139,15
139,40
139,28
139,38
139,36
139,17
139,44
139,49
139,4
139,45
139,20
139,26
139,41
139,47
139,33
139,38
139,2
139,31
139,43
139,26
139,0
139,34
139,47
139,17
139,47
139,34
139,5
139,21
139,9
139,1
139,14
139,49
139,18
139,4
139,11
139,6
139,22
139,8
139,47
139,0
139,39
139,12
139,12
139,24
139,12
139,5
139,28
139,40
139,21
139,14
139,2
139,16
139,20
139,9
139,47
139,39
139,3
139,38
139,21
139,22
139,19
139,34
139,6
139,42
139,46
139,46
139,23
139,12
139,34
139,34
139,49
139,41
139,14
139,5
139,1
139,10
139,35
139,22
139,32
139,32
139,3
139,33
139,34
139,25
139,3
139,48
139,39
139,18
139,2
139,46
139,7
139,1
139,22
139,27
139,27
139,16
139,46
139,14
139,4
139,4
139,5
139,18
139,1
139,39
139,41
139,6
139,31
139,39
139,28
139,21
139,16
139,30
139,30
139,12
139,27
139,1
139,4
139,22
139,42
139,42
139,44
139,8
139,43
139,0
139,3
139,5
139,19
139,44
139,46
139,37
139,12
139,2
139,31
139,32
139,15
139,48
139,11
139,30
139,38
139,47
139,10
139,14
139,25
139,35
139,28
139,18
139,42
139,31
139,15
139,10
139,35
139,44
139,15
139,13
139,36
139,27
139,45
139,40
139,35
139,1
139,9
139,6
139,6
140,35
140,22
140,14
140,35
140,9
140,43
140,26
140,22
140,24
140,37
140,12
140,33
140,40
140,37
140,41
140,31
140,2
140,30
140,32
140,22
140,4
140,43
140,32
140,26
140,12
140,14
140,36
140,37
140,7
140,32
140,7
140,1
140,30
140,9
140,47
140,20
140,30
140,37
140,28
140,14
140,13
140,8
140,18
140,4
140,47
140,19
140,4
140,27
140,48
140,10
140,39
140,35
140,40
140,49
140,23
140,25
140,1
140,8
140,12
140,26
140,35
140,13
140,5
140,37
140,43
140,33
140,6
140,26
140,33
140,17
140,29
140,27
140,8
140,35
140,47
140,19
140,27
140,25
140,30
140,27
140,19
140,29
140,39
140,21
140,7
140,36
140,40
140,46
140,23
140,28
140,35
140,25
140,36
140,24
140,37
140,26
140,24
140,15
140,19
140,2
140,2
140,18
140,40
140,32
140,33
140,46
140,24
140,41
140,48
140,13
140,26
140,5
140,30
140,10
140,25
140,32
140,19
140,20
140,33
140,29
140,46
140,29
140,44
140,31
140,38
140,37
140,44
140,33
140,34
140,38
140,13
140,3
140,35
140,41
140,2
140,25
140,8
140,8
140,48
140,30
140,29
140,14
140,12
140,16
140,40
140,24
140,2
140,7
140,10
140,11
140,40
140,18
140,5
140,16
140,5
140,30
140,41
140,41
140,20
140,48
140,26
140,32
140,14
140,33
140,26
140,31
140,22
140,6
140,34
140,5
140,7
140,36
140,5
140,45
140,34
140,36
140,12
140,8
140,26
140,32
140,45
140,26
140,16
140,27
140,22
140,15
140,14
140,30
140,34
140,32
140,34
140,12
140,4
140,38
140,3
140,8
140,28
140,30
140,42
140,44
140,44
140,9
140,15
140,45
140,46
140,19
140,7
140,44
140,49
140,37
140,22
140,13
140,10
140,17
140,16
140,37
140,18
140,28
140,42
140,42
140,43
140,4
140,42
140,23
140,6
140,23
140,18
140,17
140,40
140,1
140,2
140,44
140,49
140,27
140,1
140,12
140,23
140,14
140,24
140,2
140,43
140,27
140,8
140,45
140,20
140,14
140,10
140,31
140,13
140,10
140,2
140,28
140,5
140,11
140,18
140,19
140,38
140,32
140,8
140,15
140,40
140,13
140,37
140,0
140,44
140,36
140,7
140,14
140,1
140,4
140,16
140,22
140,15
140,13
140,34
140,7
140,10
140,19
140,49
140,22
140,45
140,48
140,3
140,34
140,24
140,6
140,18
140,20
140,39
140,14
140,49
140,8
140,21
140,19
140,6
140,46
140,19
140,13
140,20
140,9
140,19
140,1
140,25
140,9
140,31
140,44
140,14
140,7
140,12
140,15
140,17
140,19
140,11
140,6
140,35
140,16
140,8
140,7
140,48
140,15
140,44
140,29
140,20
140,35
140,41
140,32
140,14
140,6
140,43
140,13
140,44
140,34
140,17
140,40
140,0
140,42
140,26
140,27
140,23
140,23
140,31
140,6
140,41
140,22
140,22
140,15
140,43
140,18
140,29
140,24
140,27
140,8
140,49
140,21
140,41
140,37
140,41
140,19
140,43
140,28
140,5
140,11
140,24
140,29
140,7
140,42
140,33
140,49
140,27
140,8
140,27
140,3
140,4
140,28
140,36
140,49
140,30
140,4
140,12
140,49
140,30
140,41
140,27
140,0
140,19
140,11
140,27
140,12
140,29
140,24
140,26
140,11
140,29
140,45
140,43
140,3
140,8
140,32
140,40
140,42
140,14
140,7
140,8
140,43
140,12
140,39
140,7
140,17
140,26
140,13
140,10
140,29
140,41
140,34
140,39
140,18
140,1
140,16
140,41
140,2
140,23
140,39
140,44
140,6
140,18
140,27
140,46
140,5
140,41
140,42
140,20
140,22
140,5
140,9
140,21
140,26
140,10
140,24
140,49
140,1
140,11
140,27
140,37
140,17
140,5
140,12
140,31
140,46
140,31
140,31
140,9
140,6
140,10
140,14
140,16
140,18
140,41
140,8
140,2
140,11
140,16
140,23
140,28
140,11
140,29
140,22
140,21
140,38
140,32
140,44
140,22
140,18
140,39
140,37
140,35
140,4
140,23
140,45
140,25
140,28
140,39
140,21
140,32
140,24
140,31
140,26
140,38
140,10
140,38
140,48
140,3
140,22
140,22
140,2
140,33
140,32
140,24
140,17
140,1
140,9
140,26
140,40
140,10
140,45
140,46
140,8
140,32
140,22
140,41
140,20
140,49
140,18
140,34
140,22
140,11
140,18
140,36
140,46
140,23
140,24
140,6
140,32
140,39
140,18
140,45
140,49
140,24
140,8
140,12
140,15
140,43
140,41
140,11
140,23
140,45
140,23
140,36
140,16
140,44
140,28
140,38
140,23
140,28
140,0
140,38
140,45
140,42
140,9
140,21
140,9
140,0
140,33
140,4
140,10
140,33
140,18
140,24
140,44
140,13
140,34
140,14
140,17
140,7
140,11
140,25
140,35
140,18
140,3
140,46
140,37
140,45
140,9
140,19
140,17
140,42
140,5
140,15
140,5
140,4
140,3
140,24
140,17
140,47
140,31
140,18
140,0
140,13
140,13
140,32
140,41
140,9
140,47
140,0
140,39
140,21
140,28
140,21
140,0
140,24
140,18
140,45
140,33
140,31
140,29
140,30
140,27
140,8
140,12
141,27
141,35
141,22
141,13
141,38
141,43
141,10
141,33
141,46
141,8
141,22
141,4
141,17
141,1
141,10
141,9
141,5
141,43
141,27
141,5
141,15
141,8
141,34
141,8
141,8
141,4
141,37
141,21
141,0
141,12
141,24
141,21
141,17
141,6
141,16
141,1
141,45
141,25
141,46
141,41
141,12
141,30
141,15
141,31
141,6
141,16
141,46
141,46
141,17
141,6
141,8
141,39
141,35
141,15
141,16
141,42
141,31
141,38
141,32
141,2
141,12
141,2
141,30
141,3
141,9
141,39
141,17
141,21
141,12
141,31
141,45
141,11
141,3
141,38
141,10
141,19
141,18
141,14
141,46
141,29
141,46
141,2
141,19
141,21
141,16
141,33
141,14
141,37
141,5
141,44
141,13
141,10
141,12
141,9
141,34
141,5
141,30
141,4
141,33
141,47
141,49
141,19
141,25
141,30
141,42
141,19
141,27
141,44
141,30
141,44
141,15
141,32
141,41
141,27
141,47
141,2
141,34
141,26
141,12
141,0
141,25
141,28
141,48
141,5
141,12
141,48
141,46
141,17
141,33
141,36
141,10
141,35
141,31
141,15
141,48
141,47
141,5
141,4
141,14
141,5
141,43
141,48
141,12
141,9
141,17
141,18
141,40
141,3
141,4
141,20
141,36
141,27
141,6
141,46
141,16
141,21
141,29
141,35
141,22
141,46
141,38
141,8
141,43
141,17
141,22
141,4
141,16
141,33
142,12
142,22
142,34
142,45
142,46
142,15
142,7
142,1
142,20
142,47
142,26
142,9
142,9
142,3
142,6
142,45
142,27
142,12
142,38
142,43
142,45
142,23
142,29
142,27
142,48
142,30
142,27
142,10
142,17
142,39
142,8
142,43
142,24
142,36
142,27
142,19
142,16
142,16
143,13
143,8
143,13
143,43
143,31
143,1
143,46
143,47
143,2
143,41
143,16
143,36
143,0
143,31
143,41
143,23
143,39
143,32
143,32
143,32
143,10
143,16
143,16
143,30
143,47
143,49
143,44
143,35
143,19
143,9
143,44
143,9
143,15
143,8
143,19
143,12
143,30
143,33
143,4
143,34
143,46
143,4
143,0
143,6
143,19
143,14
143,37
143,35
143,26
143,6
143,37
143,37
143,43
143,8
143,4
143,44
143,24
143,3
143,34
143,11
143,19
143,11
143,26
143,30
143,22
143,38
143,23
143,10
143,44
143,17
143,2
144,25
144,3
144,24
144,35
144,27
144,30
144,47
144,13
144,25
144,18
144,31
144,35
144,16
144,13
144,5
144,17
144,23
144,48
144,36
144,32
144,39
144,31
144,43
144,20
144,47
144,5
144,40
144,34
144,31
144,41
144,28
144,36
144,44
144,18
144,45
144,45
144,35
144,34
144,29
144,36
144,29
144,26
144,26
144,44
144,13
144,43
144,27
144,7
144,43
144,7
144,44
144,33
144,15
144,23
144,26
144,45
144,1
144,22
144,10
144,20
144,19
144,29
144,33
144,43
144,42
144,30
144,12
144,4
144,20
144,35
144,26
144,35
144,22
144,40
144,46
144,5
144,29
144,32
144,19
144,48
144,47
144,15
144,5
144,23
144,6
144,22
144,11
144,17
144,49
144,24
144,35
144,9
144,33
144,5
144,21
144,6
144,37
144,12
144,13
144,37
144,48
144,17
144,48
144,10
144,15
144,27
144,44
144,30
144,38
144,35
144,1
144,9
144,46
144,3
144,9
144,44
144,26
144,12
144,14
144,24
144,42
144,43
144,8
144,17
144,16
144,3
144,23
144,31
145,4
145,32
145,41
145,23
145,7
145,4
145,33
145,20
145,11
145,24
145,20
145,12
145,3
145,5
145,48
145,35
145,24
145,42
145,34
145,26
145,35
145,12
145,1
146,33
146,41
146,13
146,30
146,40
146,6
146,32
146,15
146,4
146,31
146,47
146,33
146,19
146,45
146,15
146,33
146,35
146,31
146,25
146,20
146,14
146,21
146,23
146,29
146,36
146,7
146,41
146,13
146,29
146,17
146,35
146,26
147,38
147,6
147,4
147,17
147,10
147,36
147,39
147,34
147,10
147,49
147,5
147,31
147,25
147,39
147,36
147,7
147,49
147,9
147,38
147,29
148,0
148,40
148,23
148,25
148,4
148,34
148,3
148,19
148,33
148,3
148,35
148,21
148,15
148,43
148,43
148,38
148,45
148,36
148,34
148,8
148,4
148,48
148,32
148,34
148,17
148,9
148,34
148,24
148,31
148,22
148,9
148,43
148,5
148,3
148,30
148,21
148,20
148,7
148,3
148,7
148,13
148,13
148,39
148,34
148,38
148,29
148,4
148,1
149,13
149,38
149,16
149,42
149,5
149,42
149,7
149,32
149,44
149,49
149,48
149,20
149,46
149,3
149,16
149,19
149,3
149,13
149,41
149,35
149,16
149,23
149,3
149,4
149,48
149,39
149,7
149,7
149,18
149,27
149,6
149,18
149,47
149,11
149,20
149,2
149,25
149,20
149,23
149,31
149,2
149,38
149,15
149,46
149,38
149,47
149,31
149,9
149,25
149,7
149,17
149,8
149,8
149,12
149,32
149,47
149,20
149,44
150,44
150,41
150,11
150,46
150,5
150,32
150,11
150,23
150,46
150,27
150,22
150,44
150,42
150,4
150,9
150,4
150,24
150,17
150,1
150,25
150,34
150,26
150,32
150,21
150,26
150,18
151,27
151,31
151,46
151,11
151,21
151,20
151,15
151,36
151,42
151,23
151,8
151,2
151,0
151,47
151,34
151,5
151,30
151,9
151,19
151,27
151,1
151,24
151,27
151,35
151,30
151,39
151,36
151,7
151,32
151,30
151,29
151,24
151,45
151,3
151,31
151,17
151,40
151,34
151,3
151,18
151,26
151,1
151,1
151,11
151,45
151,15
151,9
151,6
151,37
151,48
151,33
151,22
151,22
151,37
151,38
151,38
151,2
151,24
151,29
152,22
152,46
152,39
152,8
152,35
152,49
152,20
152,2
152,14
152,36
152,3
152,28
152,33
152,21
152,25
152,17
152,7
152,24
152,8
152,45
152,9
152,23
152,45
152,6
152,15
152,19
152,32
152,36
152,6
152,1
152,33
152,10
152,20
152,1
152,11
152,18
152,27
152,47
152,18
152,25
152,25
152,16
152,31
152,30
152,12
152,22
152,12
152,44
152,45
152,18
152,19
152,40
152,11
152,33
152,1
152,28
152,1
152,26
152,21
152,24
152,38
152,36
152,46
153,26
153,28
153,34
153,44
153,37
153,17
153,24
153,43
153,48
153,45
153,4
153,35
153,26
153,34
153,22
153,6
153,39
153,35
153,8
153,23
153,18
153,46
153,24
153,41
153,48
153,45
153,35
153,22
153,16
153,31
153,41
153,11
153,30
153,29
153,10
153,25
153,6
153,36
153,17
153,41
153,43
153,1
153,5
153,32
153,21
153,8
153,25
153,9
153,3
153,20
153,25
153,27
153,20
153,30
153,45
153,12
153,31
153,44
153,8
153,47
153,27
153,15
153,10
153,46
153,43
153,45
153,41
153,37
153,9
153,49
153,19
153,32
153,0
153,19
153,5
153,8
153,1
153,34
153,2
153,13
153,3
153,47
153,3
153,24
153,4
153,16
153,39
153,40
153,37
153,25
153,21
153,41
153,2
153,46
153,22
153,9
153,29
153,13
153,14
153,6
153,19
153,37
153,22
153,4
153,44
153,20
153,33
153,25
153,5
153,9
153,49
153,3
153,18
153,3
153,34
153,11
153,0
153,1
153,42
153,13
153,46
153,21
153,25
153,31
153,43
153,28
153,10
153,28
153,13
153,35
153,28
153,41
153,16
153,39
153,36
153,48
153,22
153,17
153,22
153,7
153,6
153,1
153,27
153,48
153,1
153,25
153,35
153,11
153,35
153,35
153,33
153,21
153,43
153,16
153,44
153,37
153,46
153,29
153,17
153,33
153,29
153,31
153,5
153,9
153,48
153,25
153,41
153,4
153,41
153,22
153,30
153,26
153,4
153,48
153,12
153,30
153,6
153,11
153,47
154,39
154,28
154,0
154,25
154,39
154,11
154,1
154,2
154,14
154,27
154,30
154,2
154,15
154,28
154,41
154,41
154,18
